# 20240820
# TI IWR6843AOPEVM
# Copper corner reflector
# Cory roof
# Range: 3 m

Azimuth,Elevation,TX1RX1,TX1RX2,TX1RX3,TX1RX4,TX2RX1,TX2RX2,TX2RX3,TX2RX4,TX3RX1,TX3RX2,TX3RX3,TX3RX4
1.790785,-0.000000,(52393-429640j),(37075-393602j),(-65008-434740j),(26669-393540j),(82737-350819j),(119084-415125j),(24198-371466j),(55442-343988j),(110430-358359j),(10313-380775j),(-28-395553j),(57106-353873j)
1.790785,-0.000000,(59150-427894j),(44340-394624j),(-58446-436109j),(32537-394180j),(87869-349020j),(126097-413549j),(28574-371176j),(61720-343851j),(116050-355825j),(15720-380599j),(5933-395493j),(61681-353158j)
1.790785,-0.000000,(28004-431115j),(14230-393395j),(-91437-430676j),(4830-394260j),(61940-355648j),(98451-420313j),(646-371274j),(37024-348938j),(88054-362474j),(-12606-382998j),(-24302-393553j),(35505-357918j)
1.790785,-0.000000,(61064-428325j),(47694-392681j),(-59056-436129j),(36299-392948j),(89644-347450j),(129133-412531j),(29516-370365j),(63988-344485j),(116167-355693j),(20293-380732j),(5017-394256j),(64142-354723j)
1.790785,-0.000000,(19673-432626j),(7042-391284j),(-101300-428921j),(-2089-392173j),(54007-356886j),(93214-421653j),(-9307-372001j),(35017-351288j),(80791-366504j),(-16537-380004j),(-31957-391731j),(28036-359757j)
1.790785,-0.000000,(180633-391603j),(163986-362456j),(69895-433378j),(150556-365464j),(189925-301919j),(239750-361036j),(140039-345959j),(161283-305893j),(218517-310609j),(130987-350147j),(119551-378180j),(166834-319943j)
1.790785,-0.000000,(229150-362215j),(211283-335499j),(127671-416752j),(195753-338737j),(222408-272879j),(281800-331264j),(179570-322919j),(199399-281412j),(256003-277222j),(171110-327910j),(169246-354255j),(201249-296263j)
1.790785,-0.000000,(128817-414074j),(109150-377844j),(12826-441443j),(97093-375975j),(138329-330691j),(195966-392843j),(82042-363435j),(127069-331430j),(172830-336264j),(76895-369582j),(68884-386922j),(112334-343235j)
1.790785,-0.000000,(257204-346412j),(235826-322831j),(160057-411268j),(216825-322226j),(244175-254477j),(310501-309756j),(205355-311519j),(226144-265143j),(278417-258844j),(193326-315673j),(195189-343626j),(219659-282533j)
1.790785,-0.000000,(271972-335717j),(249781-309230j),(176683-405438j),(232762-312245j),(256275-242651j),(323094-295156j),(218059-302158j),(238160-253320j),(291171-248987j),(207229-302688j),(207107-337547j),(234684-273167j)
1.790785,-0.000000,(244076-357218j),(222824-327724j),(140713-419044j),(205855-330729j),(234671-265339j),(299961-317046j),(190932-320314j),(217251-274089j),(267508-271863j),(181452-319009j),(175953-352443j),(209788-294038j)
1.790785,-0.000000,(282340-326114j),(258048-302101j),(188922-400571j),(236683-301855j),(262830-233422j),(334613-284720j),(222983-296606j),(252247-246500j),(299101-238031j),(211475-296418j),(216526-328244j),(233896-271409j)
1.790785,-0.000000,(266577-337694j),(243682-313732j),(170544-409240j),(219942-310631j),(249720-243727j),(325109-297964j),(206605-306828j),(246496-258726j),(285698-251369j),(199840-308658j),(201842-334606j),(214868-284073j)
1.790785,-0.000000,(282999-326020j),(257498-301012j),(187194-404781j),(234119-298259j),(261968-233406j),(340627-280328j),(218805-300108j),(262036-247950j),(295380-241820j),(213323-297266j),(211003-328906j),(226778-278248j)
1.790785,-0.000000,(309454-301439j),(286107-275220j),(219342-387911j),(261601-278479j),(280689-208216j),(367586-248505j),(243089-279353j),(282203-224000j),(312759-217345j),(241780-276488j),(234199-308940j),(249776-261004j)
1.790785,-0.000000,(219799-370850j),(196982-341180j),(109481-432179j),(172437-334783j),(213616-279219j),(291864-330712j),(156117-335643j),(219029-290831j),(238200-289753j),(157608-338982j),(143136-357832j),(165718-320004j)
1.790785,-0.000000,(197136-382839j),(171600-353013j),(80369-440124j),(150827-343334j),(198544-292044j),(270785-344354j),(134691-346127j),(202517-305048j),(219714-305176j),(132463-348416j),(116274-368161j),(143171-330788j)
1.790785,-0.000000,(92702-418535j),(65780-381663j),(-43984-445508j),(48435-368406j),(117178-338138j),(184786-391798j),(33326-372658j),(123520-345508j),(121618-349228j),(35890-376014j),(2397-377956j),(39015-360559j)
1.790785,-0.000000,(-224162-358946j),(-236538-302253j),(-355605-274539j),(-238069-280727j),(-150858-333307j),(-114606-400740j),(-246156-292000j),(-142443-330438j),(-165092-314776j),(-254446-289751j),(-279116-243794j),(-238039-270653j)
3.583322,-0.000000,(-402954-116004j),(-384814-46836j),(-447808+49975j),(-365881-32317j),(-339695-165341j),(-328003-228376j),(-388344-56295j),(-316082-157971j),(-330280-112957j),(-387963-42354j),(-367916+28875j),(-359911-34781j)
3.583322,-0.000000,(-383347+158966j),(-326842+217015j),(-308339+326255j),(-302009+212314j),(-382012+70029j),(-381873+11068j),(-346482+197749j),(-339845+64782j),(-322040+123564j),(-334129+206523j),(-256727+264551j),(-302039+198996j)
3.583322,-0.000000,(-255182+324447j),(-175266+355408j),(-97300+436310j),(-153930+340328j),(-313324+241170j),(-321850+180767j),(-211606+343030j),(-263127+217859j),(-216208+266774j),(-197597+342967j),(-84689+360327j),(-165672+321338j)
3.583322,-0.000000,(-195673+362771j),(-111135+382572j),(-15718+447316j),(-90159+364342j),(-274858+287179j),(-287379+227844j),(-153665+374699j),(-223105+257758j),(-166497+298603j),(-137397+371481j),(-20236+370018j),(-104479+343269j)
3.583322,-0.000000,(-116950+394349j),(-30895+400225j),(78690+438917j),(-9212+375173j),(-218044+335589j),(-232540+276007j),(-76045+401443j),(-167072+292330j),(-102464+326519j),(-62930+389351j),(60001+367836j),(-33504+357879j)
3.583322,-0.000000,(-10121+408263j),(73708+396680j),(193216+398803j),(90665+364837j),(-133558+379886j),(-151958+318412j),(26391+408807j),(-86714+322638j),(-12740+342476j),(32617+392649j),(156662+338331j),(59398+355715j)
3.583322,-0.000000,(-369+409615j),(80134+395636j),(208562+392735j),(100652+363517j),(-131465+382409j),(-148182+320063j),(35647+410143j),(-82631+322691j),(-5187+344498j),(38494+389360j),(170687+332983j),(64965+356210j)
3.583322,-0.000000,(-19678+409135j),(56136+402263j),(187888+404183j),(88274+363028j),(-158248+370459j),(-162058+314249j),(10873+417081j),(-106832+308807j),(-27774+348570j),(15221+381439j),(152280+342328j),(49356+362355j)
5.379379,-0.000000,(204269+353296j),(265702+307913j),(379520+228651j),(275132+261093j),(56442+406338j),(28306+340108j),(230660+348818j),(81534+313578j),(168191+305525j),(212819+322512j),(318313+202439j),(231652+279834j)
5.379379,-0.000000,(241012+330167j),(296347+280076j),(403447+184134j),(302504+226152j),(90114+401899j),(62124+332502j),(265116+327835j),(109963+300369j),(198982+291519j),(241123+295205j),(341965+168209j),(257515+253474j)
5.379379,-0.000000,(324554+244496j),(365007+187164j),(437849+58163j),(359904+125679j),(192851+362898j),(157931+297546j),(344425+242080j),(190110+250067j),(275068+223248j),(312553+216506j),(376874+64119j),(317449+169068j)
5.379379,-0.000000,(360524+190440j),(388717+130626j),(440966-14417j),(376908+69440j),(243332+331362j),(201266+268340j),(377239+189183j),(226904+215810j),(309270+178808j),(338222+168162j),(382986+2910j),(340854+121235j)
5.379379,-0.000000,(336770+230733j),(370886+171664j),(439488+33730j),(365112+109603j),(207329+357115j),(165901+292673j),(355921+227312j),(201203+243547j),(287560+211852j),(318029+205215j),(380867+44292j),(325647+155862j)
5.379379,-0.000000,(359815+190282j),(389102+129714j),(439905-17889j),(376606+65265j),(240098+336664j),(197252+269167j),(376827+189220j),(226943+216688j),(307699+181299j),(338864+166693j),(384145+1695j),(340322+116791j)
5.379379,-0.000000,(400103+76802j),(411380+16144j),(413243-149017j),(382674-47752j),(322105+259290j),(265689+199728j),(414103+76327j),(280134+138997j),(347926+83426j),(372250+69404j),(369077-110503j),(359681+15733j)
5.379379,-0.000000,(406545-33095j),(400175-90881j),(356239-257195j),(356141-147902j),(378669+169838j),(306263+120968j),(420107-33392j),(307032+55979j),(361710-14361j),(377132-25322j),(327335-207089j),(350460-78226j)
5.379379,-0.000000,(408455-32627j),(399635-87002j),(355630-257140j),(355676-149217j),(377528+174045j),(307669+124247j),(420931-31226j),(304721+57596j),(364225-11384j),(374236-23589j),(328715-208112j),(351597-76694j)
5.379379,-0.000000,(407534+47616j),(408330-8558j),(397468-183040j),(375475-79448j),(337085+243262j),(277435+185319j),(419357+49315j),(287005+119178j),(358007+59741j),(374155+47288j),(360508-141903j),(361519-10777j)
5.379379,-0.000000,(393391-115076j),(374963-161296j),(294167-323267j),(318246-221577j),(401239+103769j),(326647+59701j),(407291-108573j),(306363-7258j),(358662-81089j),(360075-93996j),(281282-269668j),(326973-145595j)
5.379379,-0.000000,(396569-102240j),(380118-150956j),(304045-315181j),(320637-210640j),(398229+118402j),(323350+70355j),(410520-96166j),(306823+4104j),(360643-69569j),(361989-85571j),(289101-261886j),(329714-135077j)
5.379379,-0.000000,(406446-57602j),(391259-109795j),(333353-282688j),(341001-174479j),(386455+159991j),(309684+110270j),(418500-53802j),(305666+38642j),(365965-31418j),(369843-46513j),(311842-232779j),(345924-101182j)
5.379379,-0.000000,(394785-114578j),(371404-162691j),(288429-326515j),(312891-223563j),(405082+107405j),(322403+66436j),(406071-111309j),(309429-7908j),(359218-83423j),(361371-96005j),(276525-274876j),(326113-150970j)
5.379379,-0.000000,(355324-207167j),(325866-242868j),(200844-385470j),(249799-293399j),(416838+15361j),(330100-15602j),(369172-198617j),(294429-83012j),(333858-164933j),(324702-174552j),(204254-333158j),(280603-220552j)
5.379379,-0.000000,(292641-288070j),(256033-314134j),(96706-423149j),(169264-345718j),(409567-80555j),(312963-96394j),(309887-279316j),(264469-157082j),(283782-243369j),(273601-246570j),(118000-375029j),(214772-280852j)
5.379379,-0.000000,(274435-308423j),(236887-328636j),(66220-428118j),(145805-356345j),(403205-104417j),(309693-115294j),(292290-297102j),(252267-173399j),(270786-261615j),(256858-262757j),(90107-383670j),(198287-293790j)
5.379379,-0.000000,(282814-299882j),(244639-323381j),(73815-425056j),(152143-353643j),(408851-90550j),(310703-102850j),(299287-289902j),(258787-166577j),(274556-255899j),(267215-257864j),(97868-380734j),(201721-292355j)
5.379379,-0.000000,(209945-356230j),(171114-365745j),(-23437-430222j),(69726-379088j),(378860-171189j),(280778-171078j),(230158-343856j),(210982-220960j),(215913-310189j),(201290-307523j),(11175-393129j),(131591-327607j)
5.379379,-0.000000,(89567-405267j),(53596-398011j),(-157552-399065j),(-51493-383218j),(311197-273535j),(215418-250267j),(116413-393128j),(130456-279232j),(112432-364772j),(96746-350297j),(-112336-378591j),(23589-350306j)
5.379379,-0.000000,(12248-417269j),(-18199-399294j),(-231882-361208j),(-121875-366321j),(257312-322120j),(169031-286623j),(44046-404680j),(73023-298540j),(45268-381787j),(27785-358523j),(-184324-351328j),(-40384-346394j)
5.379379,-0.000000,(-125462-400184j),(-143333-369266j),(-339372-261089j),(-235800-303392j),(146911-385072j),(65660-323690j),(-86142-393598j),(-32505-308242j),(-80488-378588j),(-90309-344333j),(-291283-272554j),(-151187-308340j)
5.379379,-0.000000,(-156921-391229j),(-168625-356073j),(-359010-231764j),(-259736-282658j),(118919-392565j),(44088-328700j),(-114221-385569j),(-55419-302879j),(-108002-372814j),(-117718-333234j),(-312048-246561j),(-176880-292756j)
5.379379,-0.000000,(-190400-376828j),(-198169-339219j),(-378823-195407j),(-284535-257303j),(87009-399810j),(17629-330918j),(-146527-372517j),(-83296-297184j),(-141414-361525j),(-146509-320228j),(-333005-214313j),(-204260-272739j)
5.379379,-0.000000,(-332764-262707j),(-317559-221416j),(-426153-12338j),(-364014-112530j),(-80614-397884j),(-124145-306636j),(-282696-272325j),(-206211-235380j),(-276974-270410j),(-268778-220095j),(-393129-54170j),(-294927-153383j)
5.379379,-0.000000,(-355866-235321j),(-331629-194583j),(-425704+26777j),(-372260-79339j),(-109013-389880j),(-146555-296633j),(-302682-248914j),(-224277-215705j),(-297268-246119j),(-288264-192758j),(-395123-17571j),(-305527-122917j)
7.180755,-0.000000,(-407404-133183j),(-370172-98261j),(-403938+143220j),(-380382+24989j),(-200330-349194j),(-220266-247840j),(-354062-160036j),(-277311-151134j),(-352437-157866j),(-327354-109219j),(-382930+89574j),(-324866-31638j)
7.180755,-0.000000,(-432872+13446j),(-374435+35016j),(-326952+277295j),(-347704+155393j),(-302422-262199j),(-291251-158415j),(-383036-29245j),(-316137-45609j),(-381695-29166j),(-341297+15282j),(-326463+216494j),(-310113+85926j)
7.180755,-0.000000,(-403869+163861j),(-330467+161457j),(-203694+377936j),(-268715+267041j),(-370001-144310j),(-328162-47951j),(-364568+106161j),(-316031+69063j),(-365485+104264j),(-308328+138321j),(-224090+315674j),(-251314+192656j)
7.180755,-0.000000,(-377557+223086j),(-293679+210343j),(-137597+408078j),(-222411+305829j),(-386541-90121j),(-329342-1205j),(-342685+159175j),(-301498+117745j),(-341409+156857j),(-276441+188603j),(-166610+345153j),(-210491+228938j)
7.180755,-0.000000,(-265509+352807j),(-179422+306305j),(38246+432102j),(-82330+366321j),(-391915+58822j),(-306145+125246j),(-252170+278349j),(-236264+227621j),(-251578+272624j),(-172539+284262j),(-14342+378383j),(-93457+291050j)
7.180755,-0.000000,(-51392+438651j),(11291+349071j),(259377+350971j),(118415+351629j),(-309604+242424j),(-199781+264877j),(-71996+364034j),(-91365+323195j),(-76076+352523j),(4876+335074j),(180327+325043j),(80458+290224j)
7.180755,-0.000000,(95664+430634j),(131798+319010j),(364325+241880j),(231130+285594j),(-214781+327927j),(-102129+315967j),(55203+366006j),(20390+340037j),(46662+350527j),(120777+315849j),(276294+238405j),(180839+240583j)
7.180755,-0.000000,(151470+415485j),(173065+297093j),(394485+188343j),(268164+250490j),(-172831+353285j),(-63771+325778j),(103180+354751j),(64054+337268j),(93888+337933j),(160593+296966j),(303677+194659j),(213791+211552j)
7.180755,-0.000000,(223517+382994j),(223319+257243j),(422590+113210j),(308801+194036j),(-110248+378157j),(-7289+332118j),(165779+330282j),(122556+322920j),(154355+312122j),(211366+263008j),(332963+131501j),(251156+168027j)
7.180755,-0.000000,(231103+377318j),(230390+252869j),(427281+101078j),(315440+186787j),(-104882+378200j),(-1267+332035j),(173048+326729j),(129126+321674j),(159809+307568j),(216551+255157j),(335520+121435j),(255077+157416j)
7.180755,-0.000000,(315167+307539j),(287143+181782j),(437439-9788j),(349849+98216j),(-10656+392155j),(83380+322214j),(249659+270922j),(204149+282289j),(229828+255518j),(274435+191965j),(353030+32219j),(286218+86154j)
7.180755,-0.000000,(343409+276086j),(302884+150818j),(433946-53135j),(358624+62290j),(25465+392268j),(112655+313693j),(275582+246569j),(230426+263062j),(253626+231429j),(289708+163235j),(353135-4186j),(293274+57296j)
7.180755,-0.000000,(393883+195552j),(328179+77549j),(410258-147078j),(362169-19977j),(108249+377506j),(178306+281751j),(322425+178942j),(282753+210754j),(298030+168110j),(318528+99225j),(340659-82063j),(301528-10558j)
7.180755,-0.000000,(364473+247095j),(313367+127772j),(426418-90604j),(364067+31624j),(51739+389074j),(131896+305528j),(292496+223902j),(250431+249140j),(270764+209016j),(299363+141679j),(348362-35017j),(299121+30738j)
7.180755,-0.000000,(354534+263615j),(306044+139295j),(430062-73793j),(361534+45327j),(35046+393086j),(118717+310649j),(283880+237331j),(240668+255406j),(260446+219127j),(295336+153105j),(349214-21845j),(297218+40169j)
7.180755,-0.000000,(357454+259325j),(306980+135620j),(429127-78306j),(361529+40620j),(39630+393893j),(119405+309483j),(286959+233570j),(242765+253537j),(264096+216176j),(295244+147314j),(349897-25955j),(294409+36290j)
7.180755,-0.000000,(423856+113115j),(337089+12208j),(369565-226500j),(348696-97922j),(175515+351655j),(227122+248662j),(351305+111549j),(320076+152706j),(322028+104363j),(330519+32483j),(311235-149767j),(291647-79703j)
7.180755,-0.000000,(425576-82072j),(304603-145540j),(231289-362241j),(260755-243862j),(310312+238094j),(316465+124488j),(364602-56290j),(358918-1626j),(331072-50281j),(315965-113438j),(207295-269634j),(229542-205692j)
7.180755,-0.000000,(434001-15026j),(325119-92643j),(283633-323852j),(300170-197332j),(268951+284574j),(292131+171336j),(368667+120j),(355019+53822j),(335804+1611j),(328235-62802j),(247964-235213j),(257572-165734j)
7.180755,-0.000000,(435669+8625j),(328334-73334j),(300557-308929j),(310725-181191j),(253761+300953j),(279891+189478j),(368708+22713j),(351327+74080j),(335703+19970j),(330393-43699j),(260235-221811j),(266521-150342j)
7.180755,-0.000000,(394992-172487j),(261764-212327j),(142485-402423j),(197430-296758j),(353213+165432j),(337586+50506j),(341364-136303j),(350761-79286j),(309391-123157j),(283405-181590j),(140162-309698j),(178787-251494j)
7.180755,-0.000000,(421165-104668j),(297938-159700j),(210380-375314j),(248949-255744j),(320953+222707j),(323747+109920j),(361201-75912j),(359190-16836j),(327092-67577j),(308305-129735j),(193430-281305j),(217970-216032j)
7.180755,-0.000000,(355024-241749j),(220943-256705j),(66963-420602j),(137911-327737j),(375234+96484j),(344744-12009j),(309495-198776j),(333547-140385j),(281772-179709j),(246884-225851j),(80520-327206j),(128645-282691j)
8.989298,-0.000000,(246732-344615j),(110931-323697j),(-84320-412582j),(6910-356621j),(385207-39882j),(320804-134587j),(219494-294515j),(264125-250252j),(198210-268136j),(155569-298014j),(-43886-333755j),(24648-314098j)
8.989298,-0.000000,(351163-244182j),(215800-262734j),(60045-420846j),(132730-331654j),(377785+94561j),(342642-16850j),(307728-201016j),(331679-145410j),(278872-183668j),(244234-229528j),(73833-330098j),(126831-284524j)
8.989298,-0.000000,(356712-237714j),(221052-258162j),(67066-420887j),(140044-327744j),(375850+102615j),(343987-9206j),(311109-195324j),(334699-139455j),(282514-177636j),(248012-226217j),(79439-328733j),(130943-280811j)
8.989298,-0.000000,(329294-273088j),(194920-278901j),(24317-425723j),(104349-340698j),(381849+64565j),(343283-44897j),(289463-226345j),(319618-171238j),(261666-204906j),(224818-250817j),(46742-335047j),(100289-293261j)
8.989298,-0.000000,(342490-261092j),(211275-267518j),(42867-425323j),(122660-336165j),(377581+79607j),(347062-28219j),(299368-214465j),(329962-155651j),(271737-194174j),(236304-238830j),(61822-332534j),(113078-288709j)
8.989298,-0.000000,(224097-363441j),(95878-327815j),(-113616-407652j),(-11397-358020j),(379529-62520j),(316524-152293j),(199209-309950j),(255587-263490j),(181639-279765j),(135442-305872j),(-64215-330858j),(2777-312767j)
8.989298,-0.000000,(268315-333098j),(134879-311776j),(-62443-419426j),(34627-356144j),(386711-13220j),(330323-109381j),(238113-281309j),(283550-230367j),(216837-254604j),(171194-285490j),(-23056-335558j),(41895-308734j)
8.989298,-0.000000,(311514-297282j),(178621-288498j),(-7742-425694j),(83574-348712j),(385636+40272j),(341190-63766j),(274863-246333j),(311332-189764j),(250419-222253j),(203805-261235j),(22235-337261j),(79603-298949j)
8.989298,-0.000000,(242605-352434j),(113296-321725j),(-95303-412448j),(7115-357744j),(384372-39790j),(322895-133683j),(216277-298154j),(267742-249976j),(196863-269197j),(147443-299017j),(-49268-332673j),(14913-309966j)
8.989298,-0.000000,(103778-410768j),(-8558-341959j),(-230631-351992j),(-121952-335929j),(345276-168764j),(260648-240797j),(98175-355421j),(167669-328878j),(88698-321249j),(38030-333837j),(-162525-292019j),(-93334-300892j)
8.989298,-0.000000,(206072-373706j),(80038-331687j),(-134849-400731j),(-29600-355868j),(377887-75101j),(311567-164909j),(185870-318446j),(244051-275388j),(167718-287952j),(120199-311829j),(-83037-325394j),(-15066-311494j)
8.989298,-0.000000,(223119-363848j),(97678-325679j),(-117013-406498j),(-11424-357728j),(381768-55752j),(319007-147924j),(201455-309682j),(257266-262624j),(182095-278975j),(134416-305718j),(-66449-329034j),(-1647-311067j)
8.989298,-0.000000,(278880-324684j),(148001-303296j),(-51505-419363j),(45511-355104j),(388035+6201j),(334870-92144j),(249750-271588j),(293655-218537j),(224226-246656j),(179570-278959j),(-13840-335682j),(47550-305808j)
8.989298,-0.000000,(218793-367042j),(96327-326076j),(-123283-403590j),(-16287-357551j),(381729-59801j),(319030-149294j),(198260-311881j),(254726-265346j),(178743-282176j),(130965-304960j),(-73292-327522j),(-3787-311633j)
8.989298,-0.000000,(217689-365926j),(92122-326933j),(-124313-401640j),(-20006-357592j),(382246-62136j),(318296-150066j),(196079-311857j),(252547-267923j),(176018-281999j),(130278-306621j),(-74699-325933j),(-6491-313666j)
8.989298,-0.000000,(195051-377610j),(70243-332116j),(-147158-392799j),(-43922-355751j),(377445-83778j),(308316-168879j),(178371-322614j),(235543-282392j),(159670-292186j),(110874-314247j),(-93705-321054j),(-27396-311019j)
8.989298,-0.000000,(175027-385920j),(50928-334839j),(-166496-383960j),(-64261-350573j),(373897-104041j),(299571-184265j),(160964-332453j),(220900-293111j),(142465-300854j),(95538-318505j),(-110974-316762j),(-42914-308429j)
8.989298,-0.000000,(94321-411791j),(-17730-338619j),(-238182-341591j),(-134362-329125j),(343422-174719j),(259677-242105j),(89882-358847j),(161116-331584j),(78161-324383j),(33566-331134j),(-173489-286821j),(-102042-296555j)
8.989298,-0.000000,(47746-417045j),(-54463-335651j),(-274214-311684j),(-169961-311798j),(322437-208657j),(235372-268089j),(50627-364731j),(126033-347955j),(41281-329857j),(-866-334248j),(-204117-264962j),(-133852-285430j)
8.989298,-0.000000,(83527-414339j),(-22034-338965j),(-248649-334096j),(-141427-327870j),(339926-179520j),(258714-247223j),(81696-359732j),(156238-337166j),(70174-324171j),(25400-334336j),(-181183-279440j),(-111381-296122j)
8.989298,-0.000000,(41516-417945j),(-58504-334333j),(-280007-303922j),(-177623-309724j),(320834-213605j),(232693-271984j),(44860-365645j),(117555-351949j),(34752-330493j),(-9183-336190j),(-211042-258457j),(-142611-283187j)
8.989298,-0.000000,(-70848-411260j),(-147879-306261j),(-347540-216702j),(-255758-247793j),(252456-291437j),(156433-326952j),(-54702-364833j),(21258-372751j),(-56612-326648j),(-96831-323923j),(-273358-189024j),(-214852-238116j)
8.989298,-0.000000,(-107544-402241j),(-174399-292577j),(-363669-184173j),(-278213-221943j),(227175-310727j),(132197-338571j),(-86652-359068j),(-8863-372910j),(-86639-321741j),(-122360-314075j),(-289983-163503j),(-234258-218762j)
8.989298,-0.000000,(-160526-381034j),(-213743-267316j),(-383349-130512j),(-306656-179474j),(184096-337125j),(86019-355284j),(-134998-343818j),(-57081-369504j),(-130634-307920j),(-162927-294353j),(-309578-121726j),(-262899-181135j)
8.989298,-0.000000,(-288583-290292j),(-302112-168226j),(-397258+25043j),(-354581-46965j),(46467-378775j),(-48892-369331j),(-252225-267538j),(-192483-323291j),(-237573-234589j),(-263141-216008j),(-330981+6527j),(-315493-69436j)
8.989298,-0.000000,(-322071-249836j),(-319619-130241j),(-386201+75572j),(-357776+2538j),(-909-382423j),(-88498-362997j),(-283042-232627j),(-232443-296779j),(-267790-200856j),(-288782-183237j),(-326225+53202j),(-325715-28950j)
8.989298,-0.000000,(-367416-169652j),(-341104-58985j),(-355084+160543j),(-346538+82258j),(-80850-370329j),(-163983-342010j),(-328354-164037j),(-289206-242824j),(-308234-136051j),(-320995-116398j),(-306114+127859j),(-323897+43183j)
8.989298,-0.000000,(-384188-120659j),(-347962-16173j),(-328583+205234j),(-332329+126894j),(-123654-356535j),(-203866-321816j),(-344733-121991j),(-317311-206213j),(-324171-93634j),(-335577-76476j),(-286953+169297j),(-313767+85738j)
