# 20240820
# TI IWR6843AOPEVM
# Copper corner reflector
# Cory roof
# Range: 3 m

Azimuth,Elevation,TX1RX1,TX1RX2,TX1RX3,TX1RX4,TX2RX1,TX2RX2,TX2RX3,TX2RX4,TX3RX1,TX3RX2,TX3RX3,TX3RX4
18.209957,1.790785,(359947+317254j),(259117+81215j),(291167-194288j),(313149-224044j),(-359249+181934j),(-346032+168078j),(61596+292998j),(40779+455702j),(116824+295161j),(305345+170108j),(243829-74689j),(370975-132114j)
18.209957,1.790785,(296299+369229j),(249297+127706j),(318622-139347j),(340716-175088j),(-389359+127997j),(-366506+90229j),(19003+306519j),(-51444+450040j),(77999+303979j),(270539+227395j),(250463-43197j),(392519-74388j)
18.209957,1.790785,(200521+423770j),(211357+189107j),(339741-60907j),(371056-93323j),(-406828+36565j),(-375068-4353j),(-49542+304523j),(-155859+418038j),(16696+310128j),(207666+286900j),(253026+7000j),(400040+12993j)
18.209957,1.790785,(-223262+421463j),(-53689+271370j),(253561+245002j),(277517+248993j),(-259248-290216j),(-242410-312553j),(-269151+131350j),(-419361+137664j),(-248041+199077j),(-94998+326627j),(142082+210328j),(229439+316393j)
18.209957,1.790785,(-323228+353192j),(-127082+245720j),(186821+300682j),(202995+312013j),(-177057-342230j),(-159015-366338j),(-290423+58778j),(-437357+33974j),(-287830+136897j),(-172112+291062j),(93471+240225j),(145119+360127j)
18.209957,1.790785,(-267130+391145j),(-86378+267947j),(227119+266229j),(251821+275331j),(-229168-318564j),(-188285-342973j),(-281403+106608j),(-428542+81604j),(-255314+183949j),(-135296+315175j),(135687+218754j),(197502+335899j)
18.209957,1.790785,(-226334+408897j),(-55756+283762j),(251402+239790j),(282450+241995j),(-264473-302271j),(-199190-326699j),(-275275+139562j),(-418685+103731j),(-228084+213150j),(-110196+327271j),(160698+196592j),(234457+316377j)
20.105509,-0.000000,(-127785+439039j),(15994+304218j),(293847+172538j),(337753+164162j),(-330850-249107j),(-236158-277718j),(-246898+203593j),(-383837+167641j),(-162887+262951j),(-48776+346143j),(206012+145820j),(302330+260212j)
20.105509,-0.000000,(-13478+447430j),(98171+306464j),(322255+88600j),(374837+64981j),(-389333-172954j),(-270619-212557j),(-198718+265257j),(-329568+232001j),(-81746+300837j),(23209+348070j),(240642+79200j),(360027+182410j)
20.105509,-0.000000,(-34858+442443j),(79164+320877j),(316097+102192j),(371745+81222j),(-377198-201071j),(-247380-229747j),(-217484+254447j),(-338828+200312j),(-91297+301371j),(-4664+345722j),(239726+85523j),(349302+200230j)
20.105509,1.790785,(5556+437016j),(106523+321754j),(319136+68529j),(380819+43589j),(-392204-176408j),(-251813-205678j),(-198684+271481j),(-314731+215871j),(-56794+311701j),(17660+340793j),(250501+55119j),(361228+168973j)
20.105509,1.790785,(160957+397534j),(217956+283081j),(313641-52688j),(383330-101672j),(-436741-47613j),(-282254-103871j),(-105333+327863j),(-218326+288254j),(64902+318904j),(117409+310809j),(259027-46589j),(395590+41004j)
20.105509,1.790785,(284668+309335j),(307547+216524j),(266592-157289j),(338320-230780j),(-438036+78293j),(-276678-4915j),(-5946+348963j),(-110247+317339j),(176110+286131j),(191344+251082j),(234029-139492j),(383629-77835j)
20.105509,1.790785,(379468+172165j),(374685+118558j),(180259-246616j),(246757-345766j),(-391205+214302j),(-236089+101979j),(104406+336146j),(12149+308268j),(277564+213497j),(242798+159948j),(175578-223559j),(324671-193601j)
22.024311,-0.000000,(411268+76400j),(396231+57893j),(112667-284945j),(181284-392556j),(-343497+279068j),(-194452+154891j),(160157+309771j),(82061+278748j),(323496+154662j),(254436+99251j),(126695-262781j),(272192-245407j)
22.024311,-0.000000,(418916+55141j),(401802+72342j),(97877-292277j),(182074-398609j),(-340400+273769j),(-180733+172374j),(156165+309748j),(93657+258385j),(331320+157593j),(238144+82605j),(126378-265194j),(253787-244095j)
22.024311,-0.000000,(423386+35010j),(402025+61983j),(81628-297889j),(162867-403936j),(-331526+277383j),(-172224+179393j),(163649+301814j),(105431+248155j),(341637+144611j),(234572+64688j),(115369-271476j),(230923-252707j)
22.024311,-0.000000,(407432-153955j),(390870-78822j),(-61612-310800j),(-2299-434450j),(-201653+369141j),(-72457+243374j),(255732+212482j),(205216+162935j),(376714+1264j),(216107-48118j),(1697-299270j),(91605-303125j)
22.024311,-0.000000,(365633-256398j),(360467-147383j),(-145337-294971j),(-91028-416704j),(-122046+390929j),(-6554+263966j),(283960+148159j),(245590+96427j),(369509-82244j),(182764-111000j),(-65937-290860j),(-970-299694j)
