# 20240818
# TI IWR6843AOPEVM
# Copper corner reflector
# Hearst Mining Circle
# Range: 3 m

Azimuth,Elevation,TX1RX1,TX1RX2,TX1RX3,TX1RX4,TX2RX1,TX2RX2,TX2RX3,TX2RX4,TX3RX1,TX3RX2,TX3RX3,TX3RX4
1.790785,-29.999992,(161690+202469j),(-266579+176195j),(121076+205160j),(-294840+96293j),(-96589-261604j),(355519-85315j),(-51354-262793j),(355136+32968j),(-177994-203474j),(298248-200832j),(-146966-216269j),(329829-110443j)
1.790785,-29.999992,(207378+155981j),(-215299+238806j),(167103+169433j),(-261261+166114j),(-155623-231889j),(325429-168448j),(-109680-244442j),(351022-50246j),(-221983-155744j),(241927-265614j),(-194748-176777j),(296501-186149j)
1.790785,-29.999992,(242977+91119j),(-137751+290645j),(209127+114674j),(-202239+234833j),(-213611-181351j),(269553-252065j),(-172128-206037j),(322567-145350j),(-256016-90845j),(161666-323082j),(-235847-118842j),(235825-260295j)
1.790785,-29.999992,(255358-57990j),(45088+321089j),(237194-19509j),(-37447+307048j),(-278255-39530j),(93827-359275j),(-256501-82518j),(194948-292473j),(-266053+59623j),(-37202-358415j),(-264355+24666j),(62910-346516j)
1.790785,-29.999992,(213224-155499j),(170931+276952j),(208714-113202j),(89760+296951j),(-271946+70640j),(-51043-369776j),(-267362+21309j),(65798-342424j),(-224793+156763j),(-173020-316777j),(-235518+123292j),(-72857-344247j)
1.790785,-29.999992,(112134-239369j),(284191+159630j),(129751-200609j),(222583+217284j),(-209399+190238j),(-218489-305835j),(-227887+142676j),(-102007-333455j),(-128120+243657j),(-301185-200928j),(-154110+220928j),(-224333-273872j)
1.790785,-29.999992,(-16415-264558j),(327026+1423j),(17152-240720j),(301713+84563j),(-97445+267926j),(-337720-170750j),(-136606+233062j),(-245432-247202j),(-1472+276469j),(-361764-37736j),(-34990+268587j),(-325869-140488j)
1.790785,-29.999992,(-127261-235030j),(298740-138240j),(-86601-226309j),(309872-51945j),(19597+286490j),(-379394-19770j),(-29236+268766j),(-324769-124084j),(112816+253777j),(-346628+114278j),(76535+261386j),(-355302+3951j)
1.790785,-29.999992,(-167677-208446j),(268969-191548j),(-127854-207657j),(295744-109534j),(69180+280379j),(-378295+45520j),(18598+270716j),(-341769-63367j),(156116+230188j),(-323241+174435j),(121621+244847j),(-347078+66578j)
1.790785,-27.953188,(-220202-153282j),(203181-259858j),(-180925-164073j),(252539-189301j),(142205+252389j),(-352140+145350j),(90248+255495j),(-345763+32640j),(211753+180371j),(-264868+254834j),(182776+204299j),(-316616+156767j)
1.790785,-27.953188,(-251052-94746j),(134453-304798j),(-216308-115801j),(197928-244647j),(198387+213113j),(-310477+223627j),(147412+228341j),(-327431+112820j),(249433+128112j),(-198504+310140j),(224122+158133j),(-272932+225535j)
1.790785,-27.953188,(-262671+64770j),(-64064-328170j),(-244730+28538j),(22880-316247j),(285279+68583j),(-136340+356953j),(249137+108147j),(-209048+277140j),(279172-29061j),(3208+368531j),(276755+9200j),(-105567+337831j)
1.790785,-27.953188,(-211129+171095j),(-198227-270505j),(-209926+129961j),(-115905-296172j),(290112-53568j),(21861+381727j),(272852-4325j),(-74703+338828j),(244080-140912j),(153539+335173j),(258303-104264j),(40821+351323j)
1.790785,-27.953188,(-116806+247256j),(-296440-156340j),(-133404+211085j),(-236621-215711j),(242631-170760j),(179363+336492j),(247257-119542j),(77451+339044j),(163464-231635j),(280915+240138j),(191186-201921j),(184690+298753j)
1.790785,-27.953188,(-58980+267629j),(-324948-85666j),(-83256+236256j),(-279276-157516j),(201746-218448j),(245091+290287j),(217355-169361j),(147401+315139j),(112423-261415j),(325499+174880j),(145699-237352j),(242287+252211j)
1.790785,-27.953188,(10135+273919j),(-337040-807j),(-19992+250310j),(-310274-80470j),(143528-261950j),(307870+222969j),(169758-218415j),(220349+268725j),(45855-280711j),(358087+91482j),(84643-265333j),(294158+186192j)
1.790785,-27.953188,(33589+271956j),(-334732+28220j),(-95+252050j),(-316286-53857j),(124415-272891j),(322919+197924j),(153153-229958j),(241885+251500j),(24377-283336j),(363751+65717j),(64479-272129j),(307633+161370j)
1.790785,-27.953188,(169601+215904j),(-271898+199085j),(131218+217032j),(-300003+119237j),(-29777-297849j),(375579+7340j),(16134-277007j),(335855+92645j),(-120472-258009j),(346997-125752j),(-80112-268949j),(344838-15967j)
1.790785,-27.953188,(254173+102426j),(-134226+309066j),(224183+123468j),(-200686+254357j),(-170549-246919j),(329119-174569j),(-121057-250339j),(337788-84726j),(-231227-168450j),(242253-278827j),(-201201-196595j),(291349-180757j)
1.790785,-27.953188,(264211+77220j),(-102530+320805j),(235243+100798j),(-172412+273989j),(-192745-230242j),(311651-204808j),(-144312-238408j),(328761-116974j),(-245509-146323j),(214049-300933j),(-217794-176529j),(271468-206854j)
1.790785,-27.953188,(268856+60964j),(-83486+328711j),(241736+85022j),(-152939+284636j),(-205881-220429j),(300325-221516j),(-158635-229973j),(320184-136080j),(-254761-131476j),(196400-313937j),(-226890-163839j),(258711-220973j)
1.790785,-27.953188,(274183+38682j),(-55157+335129j),(248155+63797j),(-126845+294753j),(-222385-204446j),(281414-245788j),(-175560-216080j),(306935-160548j),(-263503-111314j),(169620-326381j),(-238142-146026j),(239191-239341j)
1.790785,-27.953188,(277118-11355j),(6123+340180j),(256507+18691j),(-72069+314364j),(-254045-163343j),(234530-290050j),(-210557-183594j),(275362-212213j),(-278755-64672j),(112655-350755j),(-259367-103676j),(193941-278240j)
1.790785,-27.953188,(266166-76520j),(86443+328076j),(255036-42251j),(5481+323799j),(-285021-101306j),(160361-334882j),(-248955-130167j),(218808-271049j),(-287800+1837j),(27437-367627j),(-276967-41650j),(123540-315102j)
1.790785,-27.953188,(264409-83653j),(96999+326549j),(254063-49752j),(14872+323283j),(-286570-94968j),(152376-339453j),(-251591-124606j),(211793-276040j),(-287136+7851j),(18824-367575j),(-277475-35648j),(116919-316888j)
1.790785,-27.953188,(246961-129970j),(153030+307453j),(240405-92841j),(70945+314180j),(-300313-44908j),(92266-360862j),(-268649-79753j),(161118-306883j),(-281415+55374j),(-43636-364878j),(-278622+10608j),(62292-331239j)
1.790785,-27.953188,(191837-204374j),(247322+239239j),(198113-165805j),(167713+274319j),(-298329+51476j),(-28368-370325j),(-280059+9079j),(55542-341730j),(-250092+140263j),(-154793-329940j),(-261940+95925j),(-44666-333195j)
1.790785,-27.953188,(179676-214106j),(259516+225878j),(189007-177197j),(186242+262401j),(-295133+67110j),(-47146-367987j),(-280045+23522j),(35363-344186j),(-242695+153075j),(-171826-322848j),(-256258+109851j),(-63183-328681j)
1.790785,-27.953188,(88480-264058j),(321655+114184j),(111079-235836j),(273707+175241j),(-250681+167908j),(-174334-322923j),(-254180+122081j),(-92241-335637j),(-173681+229282j),(-274293-240376j),(-199679+194168j),(-177981-280362j)
1.790785,-25.944477,(-56197-274090j),(334568-63018j),(-20648-261022j),(326928+13577j),(-138342+267608j),(-307691-195346j),(-162556+231075j),(-246659-247335j),(-42896+284454j),(-352916-79097j),(-80633+266573j),(-292757-156055j)
1.790785,-25.944477,(-130441-247588j),(303945-153514j),(-91778-246160j),(317914-79155j),(-64229+294933j),(-345987-105786j),(-95636+266420j),(-302600-172686j),(34020+285597j),(-359644+16820j),(-8601+276682j),(-320914-71463j)
1.790785,-25.944477,(-279944-42465j),(56300-337685j),(-253548-70583j),(120397-305662j),(191390+231850j),(-290749+211309j),(152945+238927j),(-320364+136985j),(244237+149667j),(-202817+289854j),(211309+176574j),(-250018+208445j)
1.790785,-25.944477,(-217641+180234j),(-215420-260076j),(-223665+142860j),(-150168-295319j),(298095+19997j),(-40821+349689j),(280919+54124j),(-118896+327297j),(276075-71098j),(69858+341259j),(273706-31487j),(-13929+321699j)
1.790785,-25.944477,(-27899+283288j),(-333446-30731j),(-60439+257814j),(-316636-104600j),(230858-186848j),(211718+277191j),(245161-148978j),(135749+320054j),(155263-236511j),(278033+198891j),(179459-206727j),(209179+242186j)
1.790785,-25.944477,(137377+248541j),(-288559+167542j),(96955+247643j),(-319308+96063j),(88862-281771j),(327307+108911j),(124536-257718j),(288767+190666j),(472-279746j),(336618+10237j),(37449-270929j),(307059+82768j)
1.790785,-25.944477,(265843+104425j),(-111445+311169j),(232885+129442j),(-183621+280023j),(-104117-274990j),(320696-121411j),(-62226-279298j),(342714-30989j),(-170787-218549j),(263929-198280j),(-136759-234292j),(289321-127963j)
1.790785,-25.944477,(283897-42732j),(63471+324099j),(268768-4178j),(-16261+337312j),(-225289-190364j),(219270-265119j),(-189738-216521j),(284913-195139j),(-256113-109720j),(132375-302016j),(-232845-139393j),(188921-255254j)
1.790785,-25.944477,(252747-139395j),(176584+279904j),(250860-98463j),(102559+321598j),(-276319-103040j),(114314-325266j),(-251427-140256j),(201431-280293j),(-278482-19060j),(19806-327102j),(-266101-53730j),(92533-305445j)
1.790785,-23.969479,(175459-230535j),(275817+181949j),(187955-191661j),(227041+251226j),(-295039+15254j),(-24488-344773j),(-285980-29476j),(74017-336368j),(-261340+92431j),(-113148-305342j),(-264941+55742j),(-37999-316042j)
1.790785,-23.969479,(110809-266773j),(314757+102183j),(133655-233433j),(283069+185206j),(-281512+86976j),(-110548-326549j),(-284133+40688j),(-11293-344388j),(-230617+152497j),(-186021-266341j),(-243044+119657j),(-116550-296548j)
1.790785,-23.969479,(53342-283649j),(328118+31856j),(82071-257924j),(316807+120703j),(-258499+140749j),(-174027-297668j),(-271808+96466j),(-79823-334208j),(-196116+195505j),(-235369-221914j),(-214031+164813j),(-173004-266326j)
1.790785,-23.969479,(-126714-259727j),(281715-174803j),(-87177-256654j),(325911-93455j),(-128508+264189j),(-315493-138261j),(-166780+234665j),(-258132-223474j),(-47009+270413j),(-320142-40280j),(-79714+258410j),(-295674-115008j)
