# 20240818
# TI IWR6843AOPEVM
# Copper corner reflector
# Range: 3 m

Azimuth,Elevation,TX1RX1,TX1RX2,TX1RX3,TX1RX4,TX2RX1,TX2RX2,TX2RX3,TX2RX4,TX3RX1,TX3RX2,TX3RX3,TX3RX4
0.000000,-38.682198,(38120-213094j),(210426+145358j),(50050-158897j),(176740+179634j),(108528+197216j),(-268845+20040j),(59984+165919j),(-270983-28618j),(124931+189659j),(-270237+53675j),(82400+164036j),(-274281-3293j)
0.000000,-38.682198,(-49385-210282j),(250967+49288j),(-18220-166269j),(232983+93986j),(177574+139067j),(-239430+123474j),(121545+128915j),(-260730+82201j),(190434+124936j),(-227730+155767j),(140976+118836j),(-253431+106012j)
0.000000,-38.682198,(-166469-136535j),(228135-114304j),(-116348-120765j),(241690-69440j),(226871+2160j),(-114736+243652j),(175189+28682j),(-157717+225407j),(226442-15677j),(-86353+263561j),(184993+8678j),(-135424+239319j)
0.000000,-38.682198,(-213167-22881j),(129106-218883j),(-162948-37933j),(162645-191104j),(191489-119586j),(36152+266171j),(162283-70623j),(-10449+275210j),(182072-137818j),(69305+267788j),(158945-93067j),(18844+274079j)
0.000000,-38.682198,(-125838+172720j),(-124292-218925j),(-112653+122252j),(-87251-233728j),(-6035-223739j),(247115+102471j),(20663-176038j),(231255+146159j),(-25023-226779j),(264129+73644j),(-2240-184423j),(248430+119648j)
0.000000,-38.682198,(154691+145798j),(-230997+96738j),(107804+127030j),(-243566+59895j),(-223262-23686j),(133452-231837j),(-172499-44335j),(175451-211696j),(-227281-5423j),(108641-252981j),(-183833-22744j),(151362-232143j)
0.000000,-38.682198,(187069-98477j),(16229+247574j),(155263-60492j),(-21925+249366j),(-97085+202415j),(-172993-202135j),(-99347+147212j),(-141319-236833j),(-80777+210493j),(-200886-186297j),(-83324+165862j),(-169307-217841j)
0.000000,-38.682198,(-24143-210622j),(237580+74649j),(1349-167291j),(225207+110902j),(153342+167050j),(-253769+85770j),(100026+147217j),(-274930+44503j),(167544+154562j),(-249260+119218j),(122996+140000j),(-267706+78395j)
0.000000,-38.682198,(-209604-29645j),(129613-208675j),(-160407-42398j),(161429-191474j),(199571-103436j),(20766+267337j),(167972-59529j),(-27303+274967j),(192930-121116j),(51865+269720j),(165181-84299j),(9167+279093j)
0.000000,-38.682198,(-68889+199843j),(-181672-163775j),(-70278+150523j),(-161003-191737j),(-64275-216115j),(267193+32961j),(-24802-177138j),(264093+78602j),(-81383-211691j),(275566-256j),(-51725-178721j),(277414+43283j)
0.000000,-36.423580,(201727+41898j),(-136890+196299j),(155807+51123j),(-167213+182695j),(-207119+85783j),(3677-264529j),(-170754+42654j),(46356-269826j),(-198466+104640j),(-30413-270733j),(-171135+71186j),(10182-279410j)
0.000000,-38.682198,(56828+200101j),(-240310-37137j),(31471+175065j),(-248779-80514j),(-167983-134571j),(231989-124996j),(-126636-126918j),(265703-85565j),(-183876-118053j),(220878-157607j),(-152589-109819j),(255915-130184j)
0.000000,-38.682198,(170531+123593j),(-212444+121746j),(134618+119344j),(-248599+91739j),(-218914-3305j),(108337-244204j),(-180220-22967j),(159003-232986j),(-220593+18406j),(80178-264195j),(-191085+6192j),(125501-263084j)
0.000000,-38.682198,(208924+15093j),(-114427+216662j),(177445+31193j),(-162231+208019j),(-188222+112096j),(-35756-265367j),(-166046+73865j),(13124-283612j),(-178531+133263j),(-71264-268331j),(-159699+105765j),(-32633-290634j)
0.000000,-38.682198,(189914-90180j),(8083+246335j),(171369-59113j),(-40025+262918j),(-112058+191449j),(-160597-216654j),(-109262+146999j),(-127291-257140j),(-92477+204455j),(-194331-202842j),(-89899+172288j),(-171265-241053j)
0.000000,-38.682198,(189928-92887j),(11618+246369j),(171511-61205j),(-37474+264097j),(-110792+191457j),(-162120-215453j),(-109244+148244j),(-129356-257074j),(-91269+206533j),(-196357-202075j),(-88803+173158j),(-173082-239678j)
0.000000,-38.682198,(158743-140607j),(77593+235331j),(148982-103690j),(33590+265041j),(-57038+213903j),(-214121-165682j),(-67037+172313j),(-192571-214470j),(-35293+222800j),(-242763-144262j),(-40387+191715j),(-230743-188271j)
0.000000,-38.682198,(112956-178681j),(141344+204852j),(114280-141171j),(106065+244980j),(4076+222296j),(-252535-99380j),(-16512+184255j),(-245624-153840j),(28355+223870j),(-274572-71834j),(12493+195834j),(-274918-117938j)
0.000000,-38.682198,(61508-203418j),(191646+158891j),(73620-166225j),(166411+208614j),(61563+214729j),(-271553-30532j),(31836+182641j),(-277397-84886j),(87078+210035j),(-283891+3354j),(63598+186583j),(-297927-42485j)
0.000000,-38.682198,(-87051-194504j),(250866-5805j),(-51452-174234j),(261680+49799j),(185687+124658j),(-227334+154146j),(143528+120014j),(-269095+113530j),(202842+105607j),(-215570+186112j),(170947+102510j),(-257791+161278j)
0.000000,-36.423580,(-209715-50749j),(148667-206561j),(-169641-65866j),(199169-178334j),(215143-69416j),(-19746+278438j),(186268-38089j),(-79941+284685j),(209887-93949j),(13251+286944j),(189744-71255j),(-36384+306818j)
0.000000,-36.423580,(-186260+113227j),(-43764-254739j),(-166767+74001j),(14851-267533j),(108239-202549j),(183624+217038j),(108906-158082j),(142376+262844j),(87061-215627j),(212025+196962j),(91291-185464j),(187500+248662j)
0.000000,-36.423580,(-26962+217383j),(-229171-123693j),(-46290+177830j),(-200366-175873j),(-88232-213566j),(288317-4371j),(-53042-186498j),(295238+58749j),(-112108-205860j),(288779-40744j),(-85009-190402j),(313067+14259j)
0.000000,-36.423580,(214751+66931j),(-166430+207861j),(167662+78721j),(-207480+169807j),(-232421+42143j),(56075-291168j),(-198273+12706j),(121755-279129j),(-227934+69005j),(16398-296465j),(-207214+42680j),(81142-308524j)
0.000000,-36.423580,(78065-214545j),(206176+176303j),(85002-166355j),(165136+212882j),(25054+240522j),(-294234-81265j),(-2906+202430j),(-270781-142173j),(52344+235813j),(-303644-33444j),(27164+214038j),(-304134-106567j)
0.000000,-36.423580,(-121102-195424j),(267899-56438j),(-79773-169287j),(269581-3844j),(203328+137556j),(-254612+175350j),(156326+134198j),(-282464+119770j),(218826+109478j),(-221358+219037j),(183227+118542j),(-275731+167059j)
0.000000,-36.423580,(-211726+96990j),(-25980-278656j),(-180367+59977j),(23921-272098j),(173096-179733j),(131076+283048j),(162728-133467j),(72712+299104j),(145953-204845j),(188336+261710j),(148628-163838j),(122004+300008j)
0.000000,-34.228870,(88815+217005j),(-282521+20940j),(55575+184606j),(-277096-28696j),(-165078-188532j),(291930-109680j),(-119692-173918j),(299143-53477j),(-194825-164736j),(281292-172253j),(-152388-163470j),(307079-99629j)
0.000000,-34.228870,(224819-76609j),(6118+290077j),(192541-45616j),(-44298+277875j),(-205703+145426j),(-83422-302020j),(-186285+101494j),(-31003-303007j),(-187265+180179j),(-143608-304590j),(-180380+134278j),(-71479-313365j)
0.000000,-34.228870,(-77524-228993j),(298424-4038j),(-43438-197389j),(280615+44522j),(137509+212265j),(-305279+75723j),(95844+193015j),(-309533+24064j),(172423+200296j),(-314687+127649j),(127839+187675j),(-314153+61872j)
0.000000,-34.228870,(-240804-51585j),(152713-261348j),(-193548-65774j),(179852-221470j),(256135-2881j),(-98101+305585j),(219071+24349j),(-145722+278745j),(263344-35381j),(-63768+335937j),(229077-5416j),(-112467+300366j)
0.000000,-34.228870,(-71384+235371j),(-243822-171940j),(-81944+186713j),(-206400-192606j),(23984-256225j),(297061+129466j),(49954-216077j),(263470+175009j),(-5187-264325j),(322107+99304j),(20170-227728j),(286015+138871j)
0.000000,-34.228870,(246199+35049j),(-130029+266725j),(197233+53444j),(-149739+237446j),(-266635+7573j),(97219-319284j),(-225828-24845j),(144313-286899j),(-263338+35670j),(56474-331344j),(-229935+7398j),(98256-304290j)
0.000000,-32.089958,(55997-242323j),(253597+143290j),(66891-191227j),(229945+162619j),(-29334+271505j),(-308109-138755j),(-55436+224201j),(-268977-177170j),(2940+267023j),(-322613-92442j),(-20990+230999j),(-295140-129782j)
0.000000,-32.089958,(-160279-190492j),(263625-122360j),(-112929-168000j),(266112-93696j),(192858+199516j),(-304920+150680j),(139111+187422j),(-307592+99993j),(210698+167360j),(-274714+194959j),(168121+163894j),(-287089+150984j)
1.790785,-32.089958,(-219772+111261j),(-63839-282206j),(-185467+71823j),(-37475-279476j),(246575-127443j),(59705+330539j),(219066-79358j),(14675+318033j),(218449-156675j),(113042+315548j),(202734-116425j),(69327+316259j)
1.790785,-32.089958,(30300+245803j),(-290305-28768j),(7772+201090j),(-284102-56548j),(-19734-279302j),(327552+69349j),(11940-232080j),(301685+101779j),(-61101-264073j),(335540+14206j),(-29094-234636j),(320761+54819j)
1.790785,-32.089958,(218531+118904j),(-192379+224052j),(169356+111451j),(-212264+202966j),(-229140-159312j),(253134-214312j),(-175243-151553j),(263664-179042j),(-244801-116744j),(214698-254049j),(-202511-122417j),(238343-218834j)
0.000000,-29.999992,(169241-187015j),(176779+242645j),(148503-142419j),(153776+258786j),(-215489+172806j),(-138709-297326j),(-194181+126647j),(-104143-302864j),(-182146+202486j),(-183166-273718j),(-173936+158589j),(-147629-285048j)
1.790785,-29.999992,(32513-250711j),(287459+98882j),(40702-205585j),(277845+124844j),(-87899+259478j),(-278770-170796j),(-95208+212903j),(-254191-195615j),(-45035+267037j),(-300813-127626j),(-59894+227469j),(-279947-156545j)
1.790785,-29.999992,(-182589-180684j),(254211-171842j),(-141280-159541j),(273083-147842j),(144185+232149j),(-306048+110929j),(103724+206595j),(-313608+76548j),(175925+204362j),(-283670+151002j),(137383+189962j),(-296314+120769j)
1.790785,-29.999992,(-258905+8167j),(48799-306400j),(-215875-6569j),(79299-305462j),(265363+63020j),(-135247+295856j),(220965+72647j),(-166222+279875j),(266651+22032j),(-88826+306216j),(230758+37727j),(-122101+297831j)
1.790785,-29.999992,(-167192+201039j),(-201450-238969j),(-149227+161067j),(-179631-263972j),(225547-151083j),(128216+301276j),(204221-114605j),(93900+313938j),(197370-178202j),(166188+267875j),(184145-144051j),(137048+291310j)
1.790785,-29.999992,(-13669+263406j),(-306193-70435j),(-24540+221965j),(-304508-104991j),(97183-252339j),(279757+169871j),(101130-212720j),(259282+203214j),(58206-257677j),(291362+118082j),(67298-223514j),(281317+156975j)
1.790785,-29.999992,(155682+214602j),(-282932+141942j),(122364+190326j),(-305132+113348j),(-78252-259011j),(327040-38835j),(-50840-231037j),(331512+701j),(-111388-236997j),(301065-89856j),(-84510-218470j),(319014-49947j)
1.790785,-29.999992,(263328+42002j),(-98731+302602j),(223789+48415j),(-136255+298827j),(-234881-132550j),(208402-254487j),(-197084-133124j),(242126-227541j),(-243055-92259j),(151465-275720j),(-211610-99534j),(194468-258600j)
1.790785,-29.999992,(251036-98128j),(71548+311871j),(219941-71621j),(35427+328912j),(-269393-460j),(55516-322918j),(-238383-20130j),(99028-317881j),(-256039+38255j),(-6334-315792j),(-232513+16738j),(42008-321506j)
1.790785,-27.953188,(160883-217214j),(230291+226213j),(149848-179468j),(207642+261307j),(-230948+139359j),(-120113-304563j),(-214233+105099j),(-78369-324169j),(-199107+165911j),(-172394-267230j),(-190324+135411j),(-129696-298291j)
1.790785,-27.953188,(188791-195872j),(200277+255723j),(172405-158490j),(172601+287080j),(-248827+104284j),(-75740-320042j),(-227466+73167j),(-31656-330393j),(-221350+135338j),(-132708-289871j),(-210113+106067j),(-85124-315503j)
1.790785,-27.953188,(-22762-271793j),(326999+16166j),(-5418-237759j),(332110+58982j),(-90357+254153j),(-288225-159022j),(-101045+217365j),(-264676-198766j),(-47902+253741j),(-306688-95202j),(-62314+228002j),(-290749-149603j)
1.790785,-27.953188,(-140642-235265j),(302077-132776j),(-109947-214028j),(326742-94895j),(26386+268815j),(-327486-20533j),(39+240652j),(-323348-69442j),(64552+250245j),(-320445+44357j),(40140+234135j),(-326902-12227j)
1.790785,-27.953188,(-230292-151920j),(216335-253899j),(-192346-147353j),(255332-227964j),(134394+234022j),(-305283+119027j),(99012+219507j),(-321680+70788j),(163689+200441j),(-273964+175562j),(133049+196276j),(-302218+124842j)
1.790785,-27.953188,(-277203-8514j),(49343-331764j),(-241963-24215j),(96251-331345j),(235798+131818j),(-201025+259512j),(198089+136881j),(-238419+225648j),(244085+87729j),(-143624+293025j),(215692+100697j),(-195635+261015j)
1.790785,-27.953188,(-278413+11890j),(24373-336427j),(-244720-7386j),(71890-339821j),(243574+117077j),(-184784+271723j),(206968+124948j),(-223237+240197j),(249978+72494j),(-126197+302777j),(222519+88807j),(-178914+272217j)
1.790785,-27.953188,(-259547+103155j),(-89024-326960j),(-234773+73767j),(-43661-345645j),(267578+33313j),(-87774+314820j),(234818+53614j),(-133787+297071j),(259547-10367j),(-23828+328355j),(238226+12878j),(-82368+314059j)
1.790785,-27.953188,(-178460+218513j),(-239518-244818j),(-171236+180252j),(-208678-284311j),(252880-96595j),(72709+319683j),(232489-63175j),(22498+323792j),(224669-132848j),(133928+302596j),(218208-101105j),(75040+316285j)
1.790785,-27.953188,(-141547+244740j),(-277128-201931j),(-140297+205541j),(-252603-247576j),(233635-134212j),(120239+303968j),(220294-97214j),(71298+314332j),(201872-165424j),(178136+278459j),(200060-131622j),(120545+300115j)
1.790785,-27.953188,(33745+282861j),(-346999+5450j),(10714+252017j),(-353620-48198j),(112994-246137j),(274763+175396j),(122781-207298j),(241872+211147j),(68229-253884j),(308060+124468j),(87693-223977j),(272256+172633j)
1.790785,-27.953188,(51932+281414j),(-346519+29308j),(27060+251292j),(-358002-24477j),(97658-252132j),(284858+158499j),(110953-214191j),(253659+196620j),(52991-257806j),(315141+106561j),(74316-229425j),(283221+156385j)
1.790785,-27.953188,(142747+247105j),(-317032+142529j),(108598+228066j),(-345238+96039j),(11309-269223j),(318290+56480j),(36189-237655j),(301029+101817j),(-33400-260282j),(331878-1139j),(-4016-239888j),(316157+54642j)
1.790785,-27.953188,(269531+104956j),(-160030+316283j),(231433+111662j),(-212829+294737j),(-156598-220697j),(285941-150589j),(-117773-211069j),(299826-107506j),(-186721-189048j),(265207-202876j),(-149801-188994j),(283647-149257j)
0.000000,-25.944477,(291282+4790j),(-38963+354631j),(257747+23988j),(-97202+351991j),(-222014-154277j),(216644-238637j),(-181594-158450j),(243082-202365j),(-239538-116560j),(181533-278861j),(-204246-128642j),(216133-234289j)
0.000000,-25.944477,(217374-197930j),(216513+289001j),(208376-159994j),(169840+326591j),(-268995+33749j),(-2230-322428j),(-240327+3642j),(41402-313770j),(-257174+70611j),(-48879-328408j),(-239067+39409j),(4404-317030j)
0.000000,-25.944477,(52557-292239j),(349955+97689j),(70235-255671j),(334403+157661j),(-196558+188404j),(-194082-255873j),(-190613+145298j),(-153985-274323j),(-165066+208837j),(-232681-235284j),(-169615+172131j),(-184335-255455j)
0.000000,-25.944477,(-155550-256351j),(329929-160558j),(-116293-241015j),(356589-102673j),(-28339+270974j),(-312703-67376j),(-50732+233367j),(-296145-106442j),(7112+266585j),(-326259-30751j),(-19993+241120j),(-303750-73527j)
0.000000,-25.944477,(-249966-170852j),(236108-285857j),(-207760-173515j),(282655-242365j),(81438+260630j),(-312773+64699j),(47860+234999j),(-313119+22842j),(112140+243349j),(-309688+99592j),(76651+228851j),(-307193+54500j)
